time,mass_concentration_of_chlorophyll_a_in_sea_water_profiler_depth_enabled,z,sea_water_pressure_profiler_depth_enabled,z,moles_of_oxygen_per_unit_mass_in_sea_water_profiler_depth_enabled,z,,,,,,,
UTC,microg.L-1,m,decibars,m,micromol.kg-1,m,,,,,,,
2021-03-04T20:38:00Z,-0.020996226,-190,141.2115817,-140,122.0625206,-140,,,,,,,
2021-03-04T20:39:00Z,-0.01922037,-190,140.1881459,-139,121.6151726,-139,,,,,,,
2021-03-04T20:40:00Z,-0.021601887,-190,139.7229581,-139,121.4597853,-139,,,,,,,
2021-03-04T20:41:00Z,-0.020996226,-190,139.1691599,-138,121.1762715,-138,,,,,,,
2021-03-04T20:42:00Z,-0.023418868,-190,138.1386406,-137,122.045349,-137,,,,,,,
2021-03-04T20:43:00Z,-0.022658824,-190,137.2164149,-136,123.6097727,-136,,,,,,,
2021-03-04T20:43:00Z,-0.022588889,-189,136.7244414,-136,124.2187181,-136,,,,,,,
2021-03-04T20:43:00Z,-0.023183333,-188,136.1265194,-135,125.7766932,-135,,,,,,,
2021-03-04T20:44:00Z,-0.025561111,-187,135.1142651,-134,128.1138317,-134,,,,,,,
2021-03-04T20:44:00Z,-0.026155556,-186,134.2343334,-133,129.8817345,-133,,,,,,,
2021-03-04T20:44:00Z,-0.0227375,-185,133.7597601,-133,130.8793239,-133,,,,,,,
2021-03-04T20:44:00Z,-0.0214,-184,133.1863796,-132,131.5031992,-132,,,,,,,
2021-03-04T20:45:00Z,-0.02741875,-184,132.1555826,-131,132.3632137,-131,,,,,,,
2021-03-04T20:45:00Z,-0.023288235,-183,131.2643896,-130,132.9094313,-130,,,,,,,
2021-03-04T20:45:00Z,-0.023917647,-182,130.7766493,-130,133.0864893,-130,,,,,,,
2021-03-04T20:45:00Z,-0.0321,-181,130.1118425,-129,133.697784,-129,,,,,,,
2021-03-04T20:46:00Z,-0.026338462,-181,129.1009468,-128,135.7588389,-128,,,,,,,
2021-03-04T20:46:00Z,-0.02675,-180,128.2650663,-127,137.7186692,-127,,,,,,,
2021-03-04T20:46:00Z,-0.02741875,-179,127.7283353,-127,138.9416508,-127,,,,,,,
2021-03-04T20:46:00Z,-0.01605,-178,127.0601123,-126,140.1413022,-126,,,,,,,
2021-03-04T20:47:00Z,-0.022164286,-178,125.9976565,-125,141.3965204,-125,,,,,,,
2021-03-04T20:47:00Z,-0.023777778,-177,125.2193308,-124,142.0952951,-124,,,,,,,
2021-03-04T20:47:00Z,-0.02474375,-176,124.656875,-124,142.6284956,-124,,,,,,,
2021-03-04T20:47:00Z,-0.02782,-175,123.9767952,-123,143.0157624,-123,,,,,,,
2021-03-04T20:48:00Z,-0.02675,-175,123.0237165,-122,144.0132825,-122,,,,,,,
2021-03-04T20:48:00Z,-0.024966667,-174,122.2931417,-121,145.3967648,-121,,,,,,,
2021-03-04T20:48:00Z,-0.025342105,-173,121.8842843,-121,145.9578296,-121,,,,,,,
2021-03-04T20:48:00Z,-0.0428,-172,121.0165655,-120,148.5963073,-120,,,,,,,
2021-03-04T20:49:00Z,-0.01926,-172,119.9279382,-119,151.2144922,-119,,,,,,,
2021-03-04T20:49:00Z,-0.023917647,-171,119.2849694,-118,152.7538351,-118,,,,,,,
2021-03-04T20:49:00Z,-0.018882353,-170,118.8637043,-118,153.9683157,-118,,,,,,,
2021-03-04T20:49:00Z,-0.034775,-169,118.0094797,-117,155.0745441,-117,,,,,,,
2021-03-04T20:50:00Z,-0.029630769,-169,117.0257317,-116,155.6352476,-116,,,,,,,
2021-03-04T20:50:00Z,-0.02354,-168,116.3264504,-115,156.027539,-115,,,,,,,
2021-03-04T20:50:00Z,-0.025805882,-167,115.9597183,-115,156.2905387,-115,,,,,,,
2021-03-04T20:50:00Z,-0.018725,-166,114.9332755,-114,156.8454923,-114,,,,,,,
2021-03-04T20:51:00Z,-0.031276923,-166,113.8836,-113,157.2415569,-113,,,,,,,
2021-03-04T20:51:00Z,-0.025342105,-165,113.6375325,-113,157.7559346,-113,,,,,,,
2021-03-04T20:51:00Z,-0.0280875,-164,112.9472444,-112,158.1730393,-112,,,,,,,
2021-03-04T20:51:00Z,-0.02568,-163,111.9907006,-111,159.4456406,-111,,,,,,,
2021-03-04T20:52:00Z,-0.025515385,-163,111.0784401,-110,160.42022,-110,,,,,,,
2021-03-04T20:52:00Z,-0.030316667,-162,110.4978461,-110,160.6625721,-110,,,,,,,
2021-03-04T20:52:00Z,-0.025777273,-161,109.886933,-109,160.905365,-109,,,,,,,
2021-03-04T20:53:00Z,-0.025805882,-160,108.8416752,-108,161.4081222,-108,,,,,,,
2021-03-04T20:53:00Z,-0.026435294,-159,107.8621959,-107,161.804755,-107,,,,,,,
2021-03-04T20:53:00Z,-0.027938889,-158,107.8555687,-107,162.356601,-107,,,,,,,
2021-03-04T20:53:00Z,-0.0428,-157,106.9388688,-106,163.4450884,-106,,,,,,,
2021-03-04T20:54:00Z,-0.0227375,-157,105.9978678,-105,167.7932127,-105,,,,,,,
2021-03-04T20:54:00Z,-0.031470588,-156,105.2235446,-104,170.5781995,-104,,,,,,,
2021-03-04T20:54:00Z,-0.030495,-155,104.762134,-104,171.1561915,-104,,,,,,,
2021-03-04T20:55:00Z,-0.0321,-155,103.8649352,-103,173.2576545,-103,,,,,,,
2021-03-04T20:55:00Z,-0.029582353,-154,102.7274496,-102,175.7428025,-102,,,,,,,
2021-03-04T20:55:00Z,-0.024547059,-153,102.1635172,-101,176.2210822,-101,,,,,,,
2021-03-04T20:55:00Z,-0.030911111,-152,101.7532926,-101,177.5393884,-101,,,,,,,
2021-03-04T20:56:00Z,-0.02675,-152,100.8452695,-100,179.4885079,-100,,,,,,,
2021-03-04T20:56:00Z,-0.029582353,-151,99.84331906,-99,181.6438435,-99,,,,,,,
2021-03-04T20:56:00Z,-0.027344444,-150,99.22471166,-98,182.5143751,-98,,,,,,,
2021-03-04T20:56:00Z,-0.02782,-149,98.82346265,-98,182.834556,-98,,,,,,,
2021-03-04T20:57:00Z,-0.017833333,-149,97.93192536,-97,184.1504865,-97,,,,,,,
2021-03-04T20:57:00Z,-0.030316667,-148,96.9420132,-96,185.6157306,-96,,,,,,,
2021-03-04T20:57:00Z,-0.02675,-147,96.29386672,-95,186.0105475,-95,,,,,,,
2021-03-04T20:57:00Z,-0.0214,-146,95.82051073,-95,187.1712482,-95,,,,,,,
2021-03-04T20:58:00Z,-0.028533333,-146,94.72940146,-94,188.1153142,-94,,,,,,,
2021-03-04T20:58:00Z,-0.025805882,-145,93.89444499,-93,189.2398638,-93,,,,,,,
2021-03-04T20:58:00Z,-0.024966667,-144,93.46987703,-93,190.3611561,-93,,,,,,,
2021-03-04T20:58:00Z,-0.024253333,-143,92.85390999,-92,192.5736164,-92,,,,,,,
2021-03-04T20:59:00Z,-0.019871429,-143,91.81508172,-91,196.4777088,-91,,,,,,,
2021-03-04T20:59:00Z,-0.026435294,-142,91.02894021,-90,199.0921289,-90,,,,,,,
2021-03-04T20:59:00Z,-0.01939375,-141,90.38773702,-90,200.6543175,-90,,,,,,,
2021-03-04T20:59:00Z,-0.032923077,-140,89.65249519,-89,201.7635197,-89,,,,,,,
2021-03-04T21:00:00Z,-0.028533333,-140,88.69993189,-88,202.1237725,-88,,,,,,,
2021-03-04T21:00:00Z,-0.025586957,-139,87.86161722,-87,202.2646439,-87,,,,,,,
2021-03-04T21:00:00Z,-0.0280875,-138,87.69466805,-87,202.4403151,-87,,,,,,,
2021-03-04T21:00:00Z,-0.023345455,-137,86.78732935,-86,203.0652564,-86,,,,,,,
2021-03-04T21:01:00Z,-0.02568,-137,85.64816226,-85,205.3064178,-85,,,,,,,
2021-03-04T21:01:00Z,-0.024966667,-136,84.56056133,-84,207.0383712,-84,,,,,,,
2021-03-04T21:03:00Z,-0.017995455,-130,83.68527493,-83,209.1057604,-83,,,,,,,
2021-03-04T21:03:00Z,-0.018882353,-129,82.83775795,-82,210.2517267,-82,,,,,,,
2021-03-04T21:03:00Z,-0.0214,-128,82.07062617,-81,211.738916,-81,,,,,,,
2021-03-04T21:04:00Z,-0.01712,-128,82.25975782,-82,215.4182814,-82,,,,,,,
2021-03-04T21:04:00Z,-0.02354,-127,81.55261951,-81,219.900425,-81,,,,,,,
2021-03-04T21:04:00Z,-0.020805556,-126,80.52723023,-80,226.2211056,-80,,,,,,,
2021-03-04T21:04:00Z,-0.0214,-125,79.61388959,-79,227.9389075,-79,,,,,,,
2021-03-04T21:05:00Z,-0.018930769,-125,79.51644618,-79,228.7615508,-79,,,,,,,
2021-03-04T21:05:00Z,-0.022588889,-124,78.63614786,-78,230.510449,-78,,,,,,,
2021-03-04T21:05:00Z,-0.020427273,-123,77.73469031,-77,232.8603935,-77,,,,,,,
2021-03-04T21:05:00Z,-0.0214,-122,76.91781376,-76,235.5196632,-76,,,,,,,
2021-03-04T21:06:00Z,-0.024547059,-122,76.67637565,-76,237.3396381,-76,,,,,,,
2021-03-04T21:06:00Z,-0.0254125,-121,75.62741839,-75,241.7893396,-75,,,,,,,
2021-03-04T21:06:00Z,-0.0227375,-120,74.51676259,-74,245.675888,-74,,,,,,,
2021-03-04T21:06:00Z,-0.018725,-119,74.24914444,-74,246.8928226,-74,,,,,,,
2021-03-04T21:07:00Z,-0.03745,-120,73.60246445,-73,247.478001,-73,,,,,,,
2021-03-04T21:07:00Z,-0.028157895,-119,72.63039733,-72,248.1415989,-72,,,,,,,
2021-03-04T21:07:00Z,-0.02608125,-118,71.72290912,-71,248.4170829,-71,,,,,,,
2021-03-04T21:07:00Z,-0.02608125,-117,71.13541101,-71,248.5217535,-71,,,,,,,
2021-03-04T21:08:00Z,-0.0321,-117,70.65717835,-70,249.0389241,-70,,,,,,,
2021-03-04T21:08:00Z,-0.028157895,-116,69.50395306,-69,249.8181686,-69,,,,,,,
2021-03-04T21:08:00Z,-0.028157895,-115,68.70998609,-68,250.7044177,-68,,,,,,,
2021-03-04T21:08:00Z,-0.0214,-114,68.34483676,-68,251.5651866,-68,,,,,,,
2021-03-04T21:09:00Z,-0.023183333,-114,67.58172872,-67,252.3314469,-67,,,,,,,
2021-03-04T21:09:00Z,-0.019454546,-113,66.60427508,-66,253.4258591,-66,,,,,,,
2021-03-04T21:09:00Z,-0.022826667,-112,65.93597481,-65,254.5357689,-65,,,,,,,
2021-03-04T21:09:00Z,-0.02033,-111,66.0457354,-66,255.8706463,-66,,,,,,,
2021-03-04T21:10:00Z,-0.02354,-111,65.40641489,-65,256.6312182,-65,,,,,,,
2021-03-04T21:10:00Z,-0.016304762,-110,64.48010842,-64,258.258733,-64,,,,,,,
2021-03-04T21:10:00Z,-0.012305,-109,63.50096517,-63,261.1040497,-63,,,,,,,
2021-03-04T21:10:00Z,-0.014266667,-108,63.10830593,-63,263.4557941,-63,,,,,,,
2021-03-04T21:11:00Z,-0.018725,-108,62.49985038,-62,265.8858842,-62,,,,,,,
2021-03-04T21:11:00Z,-0.015105882,-107,61.57301284,-61,269.6361528,-61,,,,,,,
2021-03-04T21:11:00Z,-0.01605,-106,60.76019527,-60,271.1077953,-60,,,,,,,
2021-03-04T21:11:00Z,-0.024075,-105,60.1528502,-60,272.4551709,-60,,,,,,,
2021-03-04T21:12:00Z,-0.0214,-106,59.46301531,-59,272.725215,-59,,,,,,,
2021-03-04T21:12:00Z,-0.012126667,-105,58.40419728,-58,273.4902183,-58,,,,,,,
2021-03-04T21:12:00Z,-0.013618182,-104,57.61601221,-57,275.2648151,-57,,,,,,,
2021-03-04T21:12:00Z,-0.01284,-103,57.32142372,-57,277.4680851,-57,,,,,,,
2021-03-04T21:13:00Z,-0.0107,-103,56.4592575,-56,280.020804,-56,,,,,,,
2021-03-04T21:13:00Z,-0.008182353,-102,55.34781534,-55,279.9926911,-55,,,,,,,
2021-03-04T21:13:00Z,-0.00535,-101,54.9418831,-54,279.649683,-54,,,,,,,
2021-03-04T21:13:00Z,-0.00468125,-100,54.49713794,-54,279.2962595,-54,,,,,,,
2021-03-04T21:13:00Z,-0.0321,-99,53.48132694,-53,279.202401,-53,,,,,,,
2021-03-04T21:14:00Z,-0.0107,-100,52.55453779,-52,279.3988824,-52,,,,,,,
2021-03-04T21:14:00Z,-0.004161111,-99,52.00328257,-52,279.3650989,-52,,,,,,,
2021-03-04T21:14:00Z,-0.004585714,-98,51.45463521,-51,279.4843466,-51,,,,,,,
2021-03-04T21:14:00Z,-0.001188889,-97,50.43517892,-50,280.1943171,-50,,,,,,,
2021-03-04T21:15:00Z,0,-97,49.55009141,-49,280.7543555,-49,,,,,,,
2021-03-04T21:15:00Z,1.65E-19,-96,49.16986004,-49,281.2048632,-49,,,,,,,
2021-03-04T21:15:00Z,-5.35E-04,-95,48.38023415,-48,281.4190902,-48,,,,,,,
2021-03-04T21:15:00Z,0.00535,-94,47.47915186,-47,281.7499031,-47,,,,,,,
2021-03-04T21:16:00Z,0.004585714,-94,46.65769895,-46,281.8413704,-46,,,,,,,
2021-03-04T21:16:00Z,0.00214,-93,46.32928382,-46,282.1056934,-46,,,,,,,
2021-03-04T21:16:00Z,0.003721739,-92,45.40627805,-45,282.1338642,-45,,,,,,,
2021-03-04T21:16:00Z,0,-91,44.50467712,-44,281.9942273,-44,,,,,,,
2021-03-04T21:17:00Z,0.006294118,-91,43.4914192,-43,282.0830123,-43,,,,,,,
2021-03-04T21:17:00Z,0.005631579,-90,44.31966584,-44,282.0676876,-44,,,,,,,
2021-03-04T21:17:00Z,0.004585714,-89,43.23369927,-43,281.9906522,-43,,,,,,,
2021-03-04T21:17:00Z,0.017833333,-88,42.36043999,-42,281.9087118,-42,,,,,,,
2021-03-04T21:18:00Z,-0.0107,-89,41.49741859,-41,281.9419492,-41,,,,,,,
2021-03-04T21:18:00Z,0.004161111,-88,41.16288475,-41,281.8540439,-41,,,,,,,
2021-03-04T21:18:00Z,0.003942105,-87,40.28074363,-40,281.7328086,-40,,,,,,,
2021-03-04T21:18:00Z,0.005706667,-86,39.44575272,-39,281.6530327,-39,,,,,,,
2021-03-04T21:19:00Z,0,-86,38.53741962,-38,281.6324798,-38,,,,,,,
2021-03-04T21:19:00Z,0.013672222,-85,38.20018421,-38,281.8344475,-38,,,,,,,
2021-03-04T21:19:00Z,0.01926,-84,37.34216402,-37,281.8495469,-37,,,,,,,
2021-03-04T21:19:00Z,0.024318182,-83,36.38927599,-36,281.8542509,-36,,,,,,,
2021-03-04T21:20:00Z,0.029807143,-83,35.71083774,-35,281.8470422,-35,,,,,,,
2021-03-04T21:20:00Z,0.022113333,-82,36.10071703,-36,281.8430212,-36,,,,,,,
2021-03-04T21:20:00Z,0.0214,-81,35.30898991,-35,281.8040922,-35,,,,,,,
2021-03-04T21:20:00Z,0.02675,-80,34.37102722,-34,281.6446126,-34,,,,,,,
2021-03-04T21:21:00Z,0.022164286,-80,33.50161716,-33,281.5887591,-33,,,,,,,
2021-03-04T21:21:00Z,0.016747826,-79,33.06346049,-33,281.6226292,-33,,,,,,,
2021-03-04T21:21:00Z,0.02782,-78,32.27723875,-32,281.7142864,-32,,,,,,,
2021-03-04T21:21:00Z,0.0107,-77,31.28102965,-31,281.7611483,-31,,,,,,,
2021-03-04T21:22:00Z,0.017833333,-78,30.71068025,-30,281.7628156,-30,,,,,,,
2021-03-04T21:22:00Z,0.020913636,-77,30.27812834,-30,281.7576473,-30,,,,,,,
2021-03-04T21:22:00Z,0.024966667,-76,29.36394767,-29,282.0441961,-29,,,,,,,
2021-03-04T21:22:00Z,0.018107692,-75,28.33683205,-28,282.2104798,-28,,,,,,,
2021-03-04T21:23:00Z,0.012483333,-75,28.10886839,-28,282.1547511,-28,,,,,,,
2021-03-04T21:23:00Z,0.022419048,-74,27.28848477,-27,282.1750422,-27,,,,,,,
2021-03-04T21:23:00Z,0.032635,-73,26.42868332,-26,282.1352164,-26,,,,,,,
2021-03-04T21:23:00Z,0.039233333,-72,25.53136145,-25,282.2970915,-25,,,,,,,
2021-03-04T21:24:00Z,0.0428,-72,25.99271141,-26,282.2267554,-26,,,,,,,
2021-03-04T21:24:00Z,0.0428,-71,25.24592748,-25,282.3479311,-25,,,,,,,
2021-03-04T21:24:00Z,0.046742105,-70,24.16509327,-24,281.9403734,-24,,,,,,,
2021-03-04T21:24:00Z,0.0428,-69,23.2918252,-23,281.5190854,-23,,,,,,,
2021-03-04T21:25:00Z,0.04815,-70,22.8738697,-23,281.1165334,-23,,,,,,,
2021-03-04T21:25:00Z,0.064763158,-69,22.09582544,-22,281.1339075,-22,,,,,,,
2021-03-04T21:25:00Z,0.06955,-68,21.1078127,-21,281.1951567,-21,,,,,,,
2021-03-04T21:25:00Z,0.088275,-67,20.24264022,-20,281.3784348,-20,,,,,,,
2021-03-04T21:26:00Z,0.156933333,-67,19.60220443,-19,281.5626054,-19,,,,,,,
2021-03-04T21:26:00Z,0.183505,-66,20.68870252,-21,281.8312219,-21,,,,,,,
2021-03-04T21:26:00Z,0.206447059,-65,20.03793626,-20,281.8293862,-20,,,,,,,
2021-03-04T21:26:00Z,0.25466,-64,19.1405669,-19,281.9189121,-19,,,,,,,
2021-03-04T21:27:00Z,0.26857,-64,18.15245953,-18,281.9395216,-18,,,,,,,
2021-03-04T21:27:00Z,0.365328571,-63,17.43534604,-17,281.9220849,-17,,,,,,,
2021-03-04T21:27:00Z,0.42265,-62,17.95035277,-18,281.8265748,-18,,,,,,,
2021-03-04T21:27:00Z,0.4387,-61,17.03835111,-17,281.7789766,-17,,,,,,,
2021-03-04T21:28:00Z,0.429258824,-61,16.19662884,-16,281.7952641,-16,,,,,,,
2021-03-04T21:28:00Z,0.453290909,-60,15.21318872,-15,281.7152064,-15,,,,,,,
2021-03-04T21:28:00Z,0.435781818,-59,19.11409955,-19,281.6648346,-19,,,,,,,
2021-03-04T21:28:00Z,0.477933333,-58,17.91000698,-18,281.8085115,-18,,,,,,,
2021-03-04T21:29:00Z,0.45796,-59,17.25200492,-17,281.8365403,-17,,,,,,,
2021-03-04T21:29:00Z,0.469153846,-58,16.05370948,-16,281.8509748,-16,,,,,,,
2021-03-04T21:29:00Z,0.483557692,-57,15.05039437,-15,281.8448165,-15,,,,,,,
2021-03-04T21:29:00Z,0.461288889,-56,14.31242788,-14,281.8187953,-14,,,,,,,
2021-03-04T21:30:00Z,0.515026667,-56,23.85723649,-24,281.4551628,-24,,,,,,,
2021-03-04T21:30:00Z,0.4922,-55,23.25308141,-23,281.4974478,-23,,,,,,,
2021-03-04T21:30:00Z,0.478952381,-54,22.11507576,-22,281.4885583,-22,,,,,,,
2021-03-04T21:30:00Z,0.47615,-53,20.97603793,-21,281.4389838,-21,,,,,,,
2021-03-04T21:31:00Z,0.518635294,-53,20.2163314,-20,281.4209274,-20,,,,,,,
2021-03-04T21:31:00Z,0.535,-52,18.977094,-19,281.5625214,-19,,,,,,,
2021-03-04T21:33:00Z,0.58636,-48,28.75716486,-29,281.331249,-29,,,,,,,
2021-03-04T21:33:00Z,0.596384211,-47,28.36554995,-28,281.2493651,-28,,,,,,,
2021-03-04T21:33:00Z,0.5885,-46,27.18816902,-27,281.2974415,-27,,,,,,,
2021-03-04T21:33:00Z,0.580857143,-45,26.25453754,-26,281.3466628,-26,,,,,,,
2021-03-04T21:34:00Z,0.552833333,-46,25.31755899,-25,281.2920675,-25,,,,,,,
2021-03-04T21:34:00Z,0.570921429,-45,24.19743054,-24,281.369436,-24,,,,,,,
2021-03-04T21:34:00Z,0.568789474,-44,34.91005464,-35,281.4652397,-35,,,,,,,
2021-03-04T21:34:00Z,0.568358824,-43,34.08844571,-34,281.4294168,-34,,,,,,,
2021-03-04T21:35:00Z,0.581366667,-43,33.39673874,-33,281.388441,-33,,,,,,,
2021-03-04T21:35:00Z,0.570157143,-42,32.17803948,-32,281.4463764,-32,,,,,,,
2021-03-04T21:35:00Z,0.551814286,-41,31.14821415,-31,281.3944701,-31,,,,,,,
2021-03-04T21:35:00Z,0.5457,-40,30.18630281,-30,281.3407927,-30,,,,,,,
2021-03-04T21:35:00Z,0.5564,-39,29.44967704,-29,281.3267957,-29,,,,,,,
2021-03-04T21:36:00Z,0.553107692,-40,39.85448671,-40,281.4240367,-40,,,,,,,
2021-03-04T21:36:00Z,0.541757895,-39,39.18828433,-39,281.4513376,-39,,,,,,,
2021-03-04T21:36:00Z,0.54356,-38,38.30761545,-38,281.4559991,-38,,,,,,,
2021-03-04T21:36:00Z,0.5136,-37,37.27399266,-37,281.4515284,-37,,,,,,,
2021-03-04T21:37:00Z,0.56496,-38,36.3797453,-36,281.4065758,-36,,,,,,,
2021-03-04T21:37:00Z,0.614405263,-37,35.45779279,-35,281.4156793,-35,,,,,,,
2021-03-04T21:37:00Z,0.549642105,-36,34.54548782,-34,281.3560188,-34,,,,,,,
2021-03-04T21:37:00Z,0.53607,-35,45.12148618,-45,281.295694,-45,,,,,,,
2021-03-04T21:38:00Z,0.58636,-35,44.15860624,-44,281.2838806,-44,,,,,,,
2021-03-04T21:38:00Z,0.58101,-34,43.30529043,-43,281.3178111,-43,,,,,,,
2021-03-04T21:38:00Z,0.585352941,-33,42.56130722,-42,281.3521391,-42,,,,,,,
2021-03-04T21:38:00Z,0.5778,-32,41.31549027,-41,281.3722429,-41,,,,,,,
2021-03-04T21:39:00Z,0.58636,-33,40.11703294,-40,281.4258118,-40,,,,,,,
2021-03-04T21:39:00Z,0.586971429,-32,39.81486984,-39,281.409708,-39,,,,,,,
2021-03-04T21:39:00Z,0.609076923,-31,50.18287213,-50,281.1316317,-50,,,,,,,
2021-03-04T21:39:00Z,0.597416667,-30,49.4569744,-49,281.2228483,-49,,,,,,,
2021-03-04T21:39:00Z,0.5778,-29,48.54206758,-48,281.2543682,-48,,,,,,,
2021-03-04T21:40:00Z,0.6005375,-36,47.44744787,-47,281.3147059,-47,,,,,,,
2021-03-04T21:40:00Z,0.618130769,-35,46.6523776,-46,281.2994058,-46,,,,,,,
2021-03-04T21:40:00Z,0.619627273,-34,45.53100989,-45,281.3531262,-45,,,,,,,
2021-03-04T21:40:00Z,0.60134,-33,55.47316046,-55,280.1174337,-55,,,,,,,
2021-03-04T21:40:00Z,0.592066667,-32,54.20684776,-54,279.9002951,-54,,,,,,,
2021-03-04T21:40:00Z,0.616014286,-31,53.25265371,-53,280.1144327,-53,,,,,,,
2021-03-04T21:41:00Z,0.6112375,-41,52.26931061,-52,280.3474339,-52,,,,,,,
2021-03-04T21:41:00Z,0.60455,-40,51.52738537,-51,280.5995942,-51,,,,,,,
2021-03-04T21:41:00Z,0.5992,-39,50.36251338,-50,281.1035188,-50,,,,,,,
2021-03-04T21:41:00Z,0.61418,-38,61.12239014,-61,280.0481258,-61,,,,,,,
2021-03-04T21:41:00Z,0.59385,-37,60.45557576,-60,280.2301885,-60,,,,,,,
2021-03-04T21:41:00Z,0.5778,-36,59.44660457,-59,280.2785522,-59,,,,,,,
2021-03-04T21:42:00Z,0.6099,-42,58.50592249,-58,280.2502937,-58,,,,,,,
2021-03-04T21:42:00Z,0.591175,-41,57.20630029,-57,280.3306367,-57,,,,,,,
2021-03-04T21:42:00Z,0.577354167,-40,56.49947605,-56,280.3556923,-56,,,,,,,
2021-03-04T21:43:00Z,0.600172727,-41,55.68420433,-55,280.3251707,-55,,,,,,,
2021-03-04T21:43:00Z,0.58743,-40,66.57016718,-66,278.1468585,-66,,,,,,,
2021-03-04T21:44:00Z,0.57245,-42,65.61769171,-65,278.4275966,-65,,,,,,,
2021-03-04T21:44:00Z,0.584648,-41,64.73929609,-64,278.7023981,-64,,,,,,,
2021-03-04T21:44:00Z,0.591380769,-40,63.46211193,-63,279.6895688,-63,,,,,,,
2021-03-04T21:45:00Z,0.5564,-42,62.24412192,-62,280.0052445,-62,,,,,,,
2021-03-04T21:45:00Z,0.578429412,-41,61.81330888,-61,280.0289153,-61,,,,,,,
2021-03-04T21:45:00Z,0.580947059,-40,71.77967158,-71,272.0582184,-71,,,,,,,
2021-03-04T21:46:00Z,0.595633333,-42,70.47462901,-70,274.8489519,-70,,,,,,,
2021-03-04T21:46:00Z,0.57138,-41,69.67289815,-69,276.3367716,-69,,,,,,,
2021-03-04T21:46:00Z,0.566208333,-40,68.51243396,-68,277.0616588,-68,,,,,,,
2021-03-04T21:47:00Z,0.54356,-46,67.55055639,-67,277.4998322,-67,,,,,,,
2021-03-04T21:47:00Z,0.549590909,-45,66.9022155,-66,277.9308795,-66,,,,,,,
2021-03-04T21:47:00Z,0.564807143,-44,77.3653668,-77,248.9331065,-77,,,,,,,
2021-03-04T21:47:00Z,0.58315,-43,76.66157875,-76,253.0750206,-76,,,,,,,
2021-03-04T21:47:00Z,0.5778,-42,75.54808945,-75,256.3251009,-75,,,,,,,
2021-03-04T21:47:00Z,0.559966667,-41,74.70349952,-74,258.3647993,-74,,,,,,,
2021-03-04T21:48:00Z,0.58208,-52,73.65986065,-73,261.0692619,-73,,,,,,,
2021-03-04T21:48:00Z,0.602766667,-51,72.49525181,-72,266.7612999,-72,,,,,,,
2021-03-04T21:48:00Z,0.596142857,-50,82.57611758,-82,235.0326841,-82,,,,,,,
2021-03-04T21:48:00Z,0.585581818,-49,81.74395557,-81,237.1854624,-81,,,,,,,
2021-03-04T21:48:00Z,0.573044444,-48,80.70759877,-80,238.1057841,-80,,,,,,,
2021-03-04T21:48:00Z,0.5550625,-47,79.60448955,-79,239.7462027,-79,,,,,,,
2021-03-04T21:48:00Z,0.559075,-46,78.75343487,-78,242.8746125,-78,,,,,,,
2021-03-04T21:49:00Z,0.622128571,-52,77.81619191,-77,246.398064,-77,,,,,,,
2021-03-04T21:49:00Z,0.610919048,-51,88.56301968,-88,211.6412873,-88,,,,,,,
2021-03-04T21:49:00Z,0.591175,-50,87.65950404,-87,212.7687145,-87,,,,,,,
2021-03-04T21:50:00Z,0.596525,-52,86.80631294,-86,213.8894234,-86,,,,,,,
2021-03-04T21:50:00Z,0.589656757,-51,85.80703183,-85,216.2599911,-85,,,,,,,
2021-03-04T21:50:00Z,0.591175,-50,84.5049373,-84,223.7257014,-84,,,,,,,
2021-03-04T21:51:00Z,0.5992,-52,83.72558195,-83,229.8226836,-83,,,,,,,
2021-03-04T21:51:00Z,0.591892683,-51,94.55696556,-94,201.6745271,-94,,,,,,,
2021-03-04T21:51:00Z,0.581366667,-50,93.77801933,-93,202.2847652,-93,,,,,,,
2021-03-04T21:52:00Z,0.559966667,-52,92.87994164,-92,203.5178954,-92,,,,,,,
2021-03-04T21:52:00Z,0.57352,-51,91.55543303,-91,205.5284594,-91,,,,,,,
2021-03-04T21:52:00Z,0.535,-50,90.84670909,-90,207.3976021,-90,,,,,,,
2021-03-04T21:53:00Z,0.5778,-52,89.7730656,-89,209.4623839,-89,,,,,,,
2021-03-04T21:53:00Z,0.5769975,-51,89.00593907,-88,210.5649299,-88,,,,,,,
2021-03-04T21:53:00Z,0.55854,-50,99.85703081,-99,189.8642807,-99,,,,,,,
2021-03-04T21:54:00Z,0.5136,-57,98.91154802,-98,191.4909247,-98,,,,,,,
2021-03-04T21:54:00Z,0.535,-56,97.82892166,-97,194.3322014,-97,,,,,,,
2021-03-04T21:54:00Z,0.539585714,-55,96.73622309,-96,197.2679418,-96,,,,,,,
2021-03-04T21:54:00Z,0.548757143,-54,95.91208598,-95,199.5345063,-95,,,,,,,
2021-03-04T21:54:00Z,0.55961,-53,94.88320761,-94,200.7804376,-94,,,,,,,
2021-03-04T21:54:00Z,0.56496,-52,105.5623403,-105,177.5575482,-105,,,,,,,
2021-03-04T21:54:00Z,0.559075,-51,105.0515649,-104,179.9713444,-104,,,,,,,
2021-03-04T21:55:00Z,0.53700625,-61,103.9127121,-103,183.5379513,-103,,,,,,,
2021-03-04T21:55:00Z,0.5243,-60,102.7110303,-102,185.5372898,-102,,,,,,,
